0, 89, 0, 113.98584812459505, 1559332400174, 0.10534736425563314
1, 98, 0, 80.6492548473351, 1559332401038, 0.8961028316370567
2, 100, 0, 149.77848376652446, 1559332402078, 1.482955284817074
3, 103, 0, 228.99215479561812, 1559332403075, 2.2899215479561814
4, 105, 0, 173.05377914936525, 1559332404069, 1.7305377914936526
5, 107, 0, 170.43020755573562, 1559332405135, 2.4004254585314877
6, 107, 0, 1.4671759096164434, 1559332406228, 1.4671759096164434
7, 108, 0, 15.828979588239072, 1559332407125, 3.1657959176478143
8, 109, 0, 14.721984682528799, 1559332408122, 2.94439693650576
9, 110, 0, 21.588339591804193, 1559332409118, 4.317667918360838
10, 110, 0, 17.388636945179158, 1559332410113, 3.477727389035832
11, 110, 0, 10.229711464269087, 1559332411161, 3.409903821423029
12, 109, 1, 3.593526546023645, 1559332412157, 3.593526546023645
13, 109, 1, 2.7478322875564554, 1559332413149, 2.7478322875564554
14, 116, 1, 17.743150212242327, 1559332414046, 3.5486300424484654
15, 118, 1, 15.885948928438381, 1559332415039, 3.177189785687676
16, 120, 1, 21.70841755446392, 1559332416138, 5.42710438861598
17, 123, 1, 3.911478307606611, 1559332417130, 1.9557391538033055
18, 125, 1, 1.0073313256205605, 1559332418128, 1.0073313256205605
19, 126, 1, 6.330679592098171, 1559332419128, 6.330679592098171
20, 127, 1, 15.518969965271008, 1559332420014, 3.1037939930542016
21, 128, 1, 36.20067417671054, 1559332421009, 7.240134835342109
22, 128, 1, 10.827064844270643, 1559332422210, 5.413532422135321
23, 128, 1, 52.77325842081182, 1559332423109, 10.554651684162364
