0, 83, 0, 130.20614006877148, 1559334704836, 0.11421591234102761
1, 58, 3, 16.515705526138486, 1559334705707, 0.1835078391793165
2, 71, 0, 136.75211440050725, 1559334706737, 1.3539813306980917
3, 74, 0, 37.40138612249699, 1559334707844, 1.2064963265321609
4, 75, 0, 5.472359645840289, 1559334708830, 2.7361798229201444
5, 76, 0, 8.54585279294298, 1559334709833, 4.27292639647149
6, 76, 0, 2.77250141960087, 1559334710834, 2.77250141960087
7, 76, 0, 2.4099284435316397, 1559334711822, 2.4099284435316397
8, 76, 0, 20.83634651740676, 1559334712728, 4.167269303481352
9, 78, 0, 18.53677617689594, 1559334713716, 3.7073552353791883
10, 77, 0, 22.261473183172587, 1559334714709, 4.452294636634518
11, 77, 0, 0.0, 1559334715872, NaN
12, 79, 0, 3.9017428398518925, 1559334716867, 3.9017428398518925
13, 80, 0, 8.645375567674913, 1559334717875, 4.322687783837456
14, 81, 0, 20.987008582485792, 1559334718773, 4.197401716497159
15, 81, 0, 18.539118997473768, 1559334719771, 3.7078237994947534
16, 81, 1, 8.496135129196862, 1559334720871, 2.8320450430656208
17, 94, 0, 10.027138980236732, 1559334721876, 5.013569490118366
18, 97, 0, 6.137703624081798, 1559334722704, 6.137703624081798
19, 98, 0, 7.828710694540585, 1559334723877, 3.9143553472702926
20, 98, 0, 3.6091440222602422, 1559334724849, 3.6091440222602422
21, 99, 0, 16.357533461243293, 1559334725778, 3.2715066922486584
22, 100, 0, 18.868327495120074, 1559334726780, 3.773665499024015
23, 100, 0, 13.285391159608329, 1559334727781, 4.428463719869443
24, 99, 0, 0.0, 1559334728880, NaN
25, 99, 0, 3.1017020370760746, 1559334729880, 3.1017020370760746
26, 99, 0, 8.786455060341622, 1559334730871, 4.393227530170811
27, 99, 0, 33.66319365818878, 1559334731789, 6.732638731637756
28, 100, 1, 24.53306381258235, 1559334732790, 4.9066127625164695
29, 101, 1, 4.8175532536576515, 1559334733792, 2.4087766268288258
30, 101, 1, 40.671842984923835, 1559334734783, 8.134368596984768
31, 100, 1, 34.894368026423194, 1559334735680, 0.387715200293591
