time,gFx,gFy,gFz,TgF
7.186000,0.4162,-0.5425,0.2563,0.730
7.186000,0.4030,-0.5439,0.2534,0.723
7.186000,0.3886,-0.5449,0.2483,0.714
7.187000,0.3734,-0.5469,0.2419,0.705
7.187000,0.3597,-0.5488,0.2331,0.696
7.189000,0.3460,-0.5557,0.2243,0.692
7.192000,0.3346,-0.5610,0.2170,0.688
7.197000,0.3231,-0.5654,0.2092,0.684
7.201000,0.3123,-0.5693,0.2004,0.680
7.204000,0.3006,-0.5723,0.1904,0.674
7.208000,0.2906,-0.5764,0.1791,0.670
7.214000,0.2833,-0.5808,0.1672,0.667
7.217000,0.2767,-0.5857,0.1535,0.666
7.222000,0.2737,-0.5921,0.1403,0.667
7.225000,0.2737,-0.5987,0.1283,0.671
7.229000,0.2747,-0.6035,0.1171,0.673
7.234000,0.2742,-0.6114,0.1071,0.679
7.239000,0.2723,-0.6189,0.0990,0.683
7.241000,0.2681,-0.6282,0.0929,0.689
7.245000,0.2642,-0.6390,0.0858,0.697
7.276000,0.2613,-0.6507,0.0787,0.706
7.277000,0.2576,-0.6629,0.0726,0.715
7.277000,0.2535,-0.6773,0.0680,0.726
7.277000,0.2491,-0.6905,0.0638,0.737
7.277000,0.2437,-0.7015,0.0587,0.745
7.278000,0.2376,-0.7125,0.0548,0.753
7.278000,0.2327,-0.7235,0.0521,0.762
7.278000,0.2283,-0.7333,0.0499,0.770
7.286000,0.2261,-0.7416,0.0462,0.777
7.287000,0.2222,-0.7489,0.0423,0.782
7.288000,0.2210,-0.7557,0.0372,0.788
7.292000,0.2200,-0.7609,0.0328,0.793
7.297000,0.2200,-0.7641,0.0294,0.796
7.301000,0.2178,-0.7667,0.0279,0.798
7.304000,0.2173,-0.7692,0.0308,0.800
7.308000,0.2190,-0.7675,0.0365,0.799
7.313000,0.2251,-0.7628,0.0465,0.797
7.316000,0.2320,-0.7562,0.0616,0.793
7.321000,0.2388,-0.7474,0.0797,0.789
7.324000,0.2473,-0.7367,0.1002,0.784
7.330000,0.2586,-0.7245,0.1234,0.779
7.334000,0.2728,-0.7127,0.1452,0.777
7.336000,0.2864,-0.7030,0.1625,0.776
7.340000,0.3030,-0.6991,0.1738,0.781
7.345000,0.3214,-0.7003,0.1804,0.791
7.356000,0.3414,-0.7076,0.1843,0.807
7.357000,0.3600,-0.7223,0.1843,0.828
7.357000,0.3756,-0.7430,0.1818,0.852
7.360000,0.3883,-0.7692,0.1779,0.880
7.410000,0.4003,-0.7985,0.1760,0.910
7.411000,0.4120,-0.8312,0.1750,0.944
7.411000,0.4252,-0.8669,0.1689,0.980
7.411000,0.4379,-0.9033,0.1603,1.017
7.412000,0.4484,-0.9446,0.1530,1.057
7.412000,0.4545,-0.9881,0.1491,1.098
7.413000,0.4570,-1.0272,0.1484,1.134
7.413000,0.4567,-1.0645,0.1510,1.168
7.413000,0.4553,-1.0988,0.1535,1.199
7.413000,0.4516,-1.1290,0.1537,1.226
7.414000,0.4506,-1.1535,0.1542,1.248
7.414000,0.4533,-1.1738,0.1564,1.268
7.414000,0.4616,-1.1879,0.1591,1.284
7.420000,0.4736,-1.1938,0.1615,1.294
7.422000,0.4877,-1.1896,0.1647,1.296
7.428000,0.5026,-1.1781,0.1686,1.292
7.429000,0.5210,-1.1610,0.1733,1.284
7.435000,0.5454,-1.1371,0.1789,1.274
7.436000,0.5784,-1.1093,0.1804,1.264
7.440000,0.6231,-1.0797,0.1782,1.259
7.444000,0.6768,-1.0492,0.1730,1.260
7.454000,0.7384,-1.0164,0.1703,1.268
7.454000,0.8019,-0.9829,0.1689,1.280
7.457000,0.8676,-0.9512,0.1672,1.298
7.460000,0.9309,-0.9243,0.1620,1.322
7.498000,0.9895,-0.9040,0.1479,1.348
7.499000,1.0445,-0.8884,0.1273,1.377
7.500000,1.0948,-0.8774,0.1022,1.407
7.500000,1.1452,-0.8711,0.0763,1.441
7.500000,1.1923,-0.8708,0.0472,1.477
7.500000,1.2343,-0.8728,0.0118,1.512
7.500000,1.2710,-0.8750,-0.0263,1.543
7.501000,1.3013,-0.8784,-0.0652,1.571
7.501000,1.3218,-0.8855,-0.1060,1.595
7.501000,1.3335,-0.8965,-0.1448,1.613
7.504000,1.3392,-0.9072,-0.1817,1.628
7.508000,1.3394,-0.9177,-0.2171,1.638
7.513000,1.3335,-0.9294,-0.2467,1.644
7.517000,1.3238,-0.9414,-0.2687,1.646
7.521000,1.3062,-0.9529,-0.2843,1.642
7.524000,1.2856,-0.9607,-0.2912,1.631
7.528000,1.2627,-0.9646,-0.2894,1.615
7.533000,1.2343,-0.9646,-0.2806,1.592
7.537000,1.2038,-0.9593,-0.2645,1.562
7.542000,1.1757,-0.9473,-0.2377,1.528
7.549000,1.1501,-0.9341,-0.2105,1.496
7.550000,1.1222,-0.9202,-0.1800,1.462
7.553000,1.0912,-0.9038,-0.1499,1.425
7.556000,1.0614,-0.8845,-0.1123,1.386
7.562000,1.0328,-0.8620,-0.0759,1.347
7.599000,1.0071,-0.8378,-0.0383,1.311
7.600000,0.9876,-0.8112,-0.0090,1.278
7.601000,0.9702,-0.7856,0.0164,1.248
7.601000,0.9502,-0.7616,0.0423,1.219
7.601000,0.9285,-0.7369,0.0785,1.188
7.601000,0.9104,-0.7110,0.1183,1.161
7.602000,0.8930,-0.6869,0.1615,1.138
7.602000,0.8762,-0.6622,0.1921,1.115
7.604000,0.8657,-0.6353,0.1962,1.092
7.604000,0.8632,-0.6043,0.1799,1.069
7.604000,0.8642,-0.5723,0.1515,1.048
7.608000,0.8596,-0.5403,0.1313,1.024
7.613000,0.8515,-0.5149,0.1237,1.003
7.617000,0.8466,-0.4980,0.1112,0.989
7.621000,0.8430,-0.4863,0.0956,0.978
7.624000,0.8371,-0.4738,0.0870,0.966
7.630000,0.8320,-0.4584,0.0748,0.953
7.633000,0.8332,-0.4362,0.0558,0.942
7.637000,0.8344,-0.4137,0.0313,0.932
7.641000,0.8283,-0.3973,0.0047,0.919
7.644000,0.8117,-0.3890,-0.0217,0.900
7.648000,0.7895,-0.3890,-0.0437,0.881
7.653000,0.7648,-0.3925,-0.0598,0.862
7.661000,0.7423,-0.3981,-0.0698,0.845
7.662000,0.7220,-0.4042,-0.0730,0.831
7.667000,0.7066,-0.4096,-0.0759,0.820
7.670000,0.6969,-0.4140,-0.0769,0.814
7.679000,0.6869,-0.4188,-0.0806,0.809
7.680000,0.6737,-0.4223,-0.0850,0.800
7.714000,0.6583,-0.4264,-0.0869,0.789
7.714000,0.6446,-0.4296,-0.0908,0.780
7.715000,0.6348,-0.4308,-0.0935,0.773
7.715000,0.6272,-0.4294,-0.0979,0.766
7.715000,0.6248,-0.4289,-0.1008,0.765
7.715000,0.6280,-0.4296,-0.1077,0.768
7.715000,0.6326,-0.4306,-0.1131,0.774
7.716000,0.6368,-0.4313,-0.1165,0.778
7.716000,0.6436,-0.4308,-0.1140,0.783
7.719000,0.6536,-0.4291,-0.1113,0.790
7.720000,0.6680,-0.4272,-0.1079,0.800
7.724000,0.6795,-0.4269,-0.1065,0.810
7.729000,0.6861,-0.4289,-0.1045,0.816
7.732000,0.6903,-0.4296,-0.1023,0.819
7.738000,0.6988,-0.4315,-0.0945,0.827
7.741000,0.7115,-0.4335,-0.0859,0.838
7.746000,0.7281,-0.4342,-0.0793,0.851
7.750000,0.7445,-0.4318,-0.0735,0.864
7.752000,0.7604,-0.4259,-0.0639,0.874
7.756000,0.7746,-0.4174,-0.0564,0.882
7.760000,0.7878,-0.4096,-0.0515,0.889
7.777000,0.7983,-0.4017,-0.0468,0.895
7.778000,0.8031,-0.3978,-0.0412,0.897
7.778000,0.8061,-0.3944,-0.0395,0.898
7.778000,0.8129,-0.3903,-0.0429,0.903
7.781000,0.8205,-0.3851,-0.0490,0.908
7.785000,0.8242,-0.3793,-0.0532,0.909
7.790000,0.8266,-0.3756,-0.0564,0.910
7.792000,0.8278,-0.3741,-0.0598,0.910
7.796000,0.8305,-0.3727,-0.0630,0.912
7.800000,0.8327,-0.3727,-0.0644,0.915
7.804000,0.8361,-0.3717,-0.0625,0.917
7.808000,0.8439,-0.3700,-0.0608,0.923
7.811000,0.8542,-0.3700,-0.0576,0.933
7.816000,0.8637,-0.3712,-0.0530,0.942
7.821000,0.8728,-0.3729,-0.0512,0.950
7.824000,0.8830,-0.3768,-0.0520,0.961
7.828000,0.8940,-0.3829,-0.0532,0.974
7.832000,0.9023,-0.3908,-0.0542,0.985
7.836000,0.9084,-0.4010,-0.0547,0.995
7.840000,0.9158,-0.4115,-0.0552,1.005
7.845000,0.9263,-0.4230,-0.0556,1.020
7.849000,0.9400,-0.4352,-0.0525,1.037
7.854000,0.9507,-0.4489,-0.0459,1.052
7.856000,0.9602,-0.4631,-0.0420,1.067
7.860000,0.9724,-0.4738,-0.0395,1.082
7.864000,0.9854,-0.4816,-0.0390,1.097
7.869000,0.9988,-0.4858,-0.0403,1.111
7.872000,1.0147,-0.4868,-0.0422,1.126
7.877000,1.0316,-0.4853,-0.0454,1.141
7.888000,1.0492,-0.4792,-0.0515,1.155
7.889000,1.0646,-0.4697,-0.0593,1.165
7.889000,1.0790,-0.4592,-0.0701,1.175
7.893000,1.0909,-0.4504,-0.0825,1.183
7.934000,1.1041,-0.4377,-0.0950,1.191
7.935000,1.1163,-0.4228,-0.1065,1.198
7.936000,1.1293,-0.4071,-0.1143,1.206
7.936000,1.1442,-0.3927,-0.1199,1.216
7.937000,1.1606,-0.3788,-0.1219,1.227
7.937000,1.1786,-0.3644,-0.1236,1.240
7.937000,1.1982,-0.3507,-0.1258,1.255
7.937000,1.2187,-0.3409,-0.1277,1.272
7.938000,1.2424,-0.3399,-0.1316,1.295
7.938000,1.2693,-0.3514,-0.1370,1.324
7.938000,1.2966,-0.3758,-0.1402,1.357
7.940000,1.3199,-0.4162,-0.1412,1.391
7.946000,1.3355,-0.4709,-0.1350,1.422
7.949000,1.3423,-0.5386,-0.1155,1.451
7.953000,1.3396,-0.6114,-0.0793,1.475
7.958000,1.3260,-0.6825,-0.0361,1.492
7.963000,1.3057,-0.7487,0.0045,1.505
7.968000,1.2832,-0.8122,0.0323,1.519
7.968000,1.2629,-0.8720,0.0479,1.535
7.972000,1.2480,-0.9248,0.0558,1.554
7.976000,1.2361,-0.9676,0.0624,1.571
7.987000,1.2275,-0.9998,0.0712,1.585
7.988000,1.2202,-1.0203,0.0834,1.593
7.988000,1.2131,-1.0274,0.1010,1.593
7.992000,1.2084,-1.0237,0.1195,1.588
8.018000,1.2082,-1.0118,0.1327,1.581
8.019000,1.2170,-0.9954,0.1376,1.578
8.019000,1.2336,-0.9768,0.1330,1.579
8.019000,1.2532,-0.9607,0.1251,1.584
8.019000,1.2703,-0.9480,0.1242,1.590
8.019000,1.2795,-0.9382,0.1344,1.592
8.020000,1.2820,-0.9275,0.1584,1.590
8.024000,1.2786,-0.9177,0.1916,1.585
8.029000,1.2734,-0.9089,0.2229,1.580
8.032000,1.2705,-0.9021,0.2439,1.577
8.036000,1.2725,-0.8965,0.2556,1.577
8.040000,1.2759,-0.8950,0.2620,1.580
8.045000,1.2791,-0.8984,0.2671,1.586
8.049000,1.2808,-0.9045,0.2751,1.592
8.052000,1.2795,-0.9106,0.2876,1.597
8.057000,1.2754,-0.9185,0.3020,1.600
8.060000,1.2703,-0.9299,0.3167,1.606
8.065000,1.2646,-0.9422,0.3304,1.611
8.069000,1.2571,-0.9519,0.3396,1.613
8.072000,1.2492,-0.9583,0.3411,1.611
8.076000,1.2387,-0.9632,0.3362,1.605
8.082000,1.2268,-0.9641,0.3238,1.594
8.085000,1.2133,-0.9641,0.3040,1.579
8.088000,1.1989,-0.9634,0.2835,1.564
8.092000,1.1828,-0.9585,0.2634,1.545
8.126000,1.1691,-0.9507,0.2449,1.527
8.127000,1.1601,-0.9395,0.2265,1.510
8.127000,1.1547,-0.9272,0.2021,1.495
8.127000,1.1498,-0.9136,0.1730,1.479
8.127000,1.1427,-0.9001,0.1462,1.462
8.127000,1.1356,-0.8891,0.1244,1.448
8.127000,1.1310,-0.8772,0.1193,1.436
8.128000,1.1286,-0.8652,0.1225,1.427
8.128000,1.1242,-0.8540,0.1225,1.417
8.137000,1.1178,-0.8447,0.1200,1.406
8.138000,1.1097,-0.8344,0.1127,1.393
8.140000,1.1034,-0.8254,0.1007,1.382
8.144000,1.0963,-0.8163,0.0878,1.370
8.149000,1.0873,-0.8073,0.0758,1.356
8.153000,1.0768,-0.7980,0.0621,1.342
8.156000,1.0682,-0.7880,0.0519,1.328
8.160000,1.0594,-0.7797,0.0443,1.316
8.165000,1.0499,-0.7738,0.0357,1.305
8.169000,1.0409,-0.7699,0.0264,1.295
8.172000,1.0286,-0.7655,0.0208,1.282
8.176000,1.0152,-0.7621,0.0167,1.270
8.181000,0.9998,-0.7587,0.0174,1.255
8.184000,0.9837,-0.7555,0.0208,1.241
8.189000,0.9681,-0.7538,0.0247,1.227
8.192000,0.9514,-0.7511,0.0267,1.212
8.201000,0.9316,-0.7509,0.0269,1.197
8.202000,0.9082,-0.7513,0.0257,1.179
8.204000,0.8845,-0.7521,0.0242,1.161
8.208000,0.8615,-0.7528,0.0272,1.144
8.254000,0.8400,-0.7540,0.0335,1.129
8.255000,0.8215,-0.7557,0.0391,1.117
8.255000,0.8041,-0.7562,0.0409,1.105
8.255000,0.7860,-0.7562,0.0453,1.092
8.255000,0.7680,-0.7543,0.0501,1.078
8.256000,0.7499,-0.7516,0.0533,1.063
8.256000,0.7330,-0.7477,0.0570,1.049
8.256000,0.7191,-0.7440,0.0604,1.036
8.257000,0.7032,-0.7430,0.0633,1.025
8.257000,0.6851,-0.7443,0.0675,1.014
8.257000,0.6651,-0.7460,0.0716,1.002
8.257000,0.6485,-0.7450,0.0760,0.991
8.260000,0.6309,-0.7467,0.0804,0.981
8.266000,0.6092,-0.7470,0.0851,0.968
8.268000,0.5891,-0.7445,0.0907,0.954
8.273000,0.5742,-0.7399,0.1014,0.942
8.278000,0.5618,-0.7340,0.1154,0.931
8.282000,0.5535,-0.7294,0.1264,0.924
8.285000,0.5434,-0.7242,0.1342,0.915
8.289000,0.5312,-0.7181,0.1393,0.904
8.292000,0.5156,-0.7103,0.1449,0.890
8.297000,0.4997,-0.7018,0.1508,0.875
8.300000,0.4843,-0.6927,0.1579,0.860
8.304000,0.4692,-0.6847,0.1637,0.846
8.308000,0.4538,-0.6754,0.1667,0.831
8.321000,0.4394,-0.6671,0.1667,0.816
8.321000,0.4259,-0.6607,0.1650,0.803
8.322000,0.4132,-0.6563,0.1630,0.793
8.329000,0.4017,-0.6524,0.1593,0.783
8.329000,0.3925,-0.6490,0.1557,0.774
8.361000,0.3842,-0.6453,0.1518,0.766
8.362000,0.3768,-0.6412,0.1474,0.758
8.362000,0.3707,-0.6377,0.1425,0.751
8.362000,0.3649,-0.6333,0.1364,0.744
8.364000,0.3570,-0.6280,0.1298,0.734
8.364000,0.3502,-0.6221,0.1242,0.725
8.364000,0.3438,-0.6175,0.1173,0.716
8.365000,0.3385,-0.6128,0.1100,0.709
8.367000,0.3343,-0.6089,0.1036,0.702
8.368000,0.3294,-0.6057,0.0968,0.696
8.373000,0.3238,-0.6050,0.0922,0.692
8.376000,0.3160,-0.6057,0.0890,0.689
8.381000,0.3099,-0.6062,0.0870,0.686
8.385000,0.3045,-0.6067,0.0856,0.684
8.389000,0.2991,-0.6067,0.0848,0.682
8.392000,0.2965,-0.6075,0.0848,0.681
8.397000,0.2935,-0.6104,0.0846,0.683
8.402000,0.2908,-0.6155,0.0848,0.686
8.405000,0.2881,-0.6202,0.0853,0.689
8.408000,0.2845,-0.6263,0.0863,0.693
8.413000,0.2798,-0.6331,0.0853,0.697
8.417000,0.2754,-0.6412,0.0829,0.703
8.421000,0.2708,-0.6514,0.0814,0.710
8.424000,0.2666,-0.6624,0.0795,0.718
8.433000,0.2632,-0.6732,0.0741,0.727
8.434000,0.2596,-0.6849,0.0680,0.736
8.437000,0.2559,-0.7013,0.0594,0.749
8.441000,0.2508,-0.7176,0.0533,0.762
8.445000,0.2461,-0.7355,0.0506,0.777
8.475000,0.2425,-0.7550,0.0499,0.795
8.476000,0.2373,-0.7750,0.0511,0.812
8.477000,0.2271,-0.7965,0.0543,0.830
8.477000,0.2161,-0.8144,0.0580,0.845
8.478000,0.2031,-0.8320,0.0646,0.859
8.478000,0.1863,-0.8442,0.0716,0.867
8.479000,0.1675,-0.8527,0.0824,0.873
8.479000,0.1477,-0.8562,0.0948,0.874
8.488000,0.1306,-0.8569,0.1102,0.874
8.489000,0.1118,-0.8562,0.1254,0.872
8.489000,0.0929,-0.8476,0.1435,0.865
8.492000,0.0800,-0.8325,0.1664,0.853
8.499000,0.0736,-0.8154,0.1884,0.840
8.502000,0.0749,-0.7980,0.2099,0.829
8.504000,0.0849,-0.7809,0.2270,0.818
8.508000,0.1042,-0.7641,0.2378,0.807
8.515000,0.1301,-0.7501,0.2424,0.799
8.517000,0.1567,-0.7416,0.2424,0.796
8.521000,0.1814,-0.7399,0.2405,0.799
8.524000,0.2012,-0.7460,0.2395,0.809
8.529000,0.2114,-0.7611,0.2378,0.825
8.541000,0.2119,-0.7829,0.2339,0.844
8.541000,0.2043,-0.8100,0.2234,0.865
8.542000,0.1943,-0.8408,0.2063,0.887
8.583000,0.1865,-0.8764,0.1855,0.915
8.584000,0.1870,-0.9136,0.1652,0.947
8.584000,0.1953,-0.9490,0.1505,0.981
8.584000,0.2105,-0.9805,0.1418,1.013
8.584000,0.2317,-1.0101,0.1374,1.045
8.584000,0.2571,-1.0374,0.1327,1.077
8.584000,0.2852,-1.0643,0.1278,1.109
8.584000,0.3182,-1.0909,0.1215,1.143
8.585000,0.3553,-1.1181,0.1144,1.179
8.585000,0.3925,-1.1459,0.1061,1.216
8.585000,0.4294,-1.1713,0.0990,1.251
8.593000,0.4660,-1.1945,0.0929,1.286
8.593000,0.5024,-1.2141,0.0890,1.317
8.599000,0.5361,-1.2287,0.0865,1.343
8.602000,0.5715,-1.2404,0.0821,1.368
8.604000,0.6148,-1.2478,0.0748,1.393
8.608000,0.6627,-1.2532,0.0650,1.419
8.614000,0.7128,-1.2576,0.0609,1.447
8.616000,0.7606,-1.2617,0.0621,1.475
8.621000,0.8158,-1.2656,0.0606,1.507
8.624000,0.8745,-1.2703,0.0553,1.543
8.628000,0.9338,-1.2734,0.0501,1.580
8.632000,0.9910,-1.2720,0.0443,1.613
8.637000,1.0460,-1.2683,0.0389,1.644
8.641000,1.0995,-1.2641,0.0313,1.676
8.658000,1.1486,-1.2590,0.0252,1.704
8.658000,1.1928,-1.2527,0.0196,1.730
8.659000,1.2314,-1.2456,0.0172,1.752
8.659000,1.2637,-1.2353,0.0157,1.767
8.661000,1.2888,-1.2219,0.0176,1.776
8.669000,1.3084,-1.2045,0.0230,1.779
8.670000,1.3228,-1.1835,0.0299,1.775
8.672000,1.3335,-1.1576,0.0406,1.766
8.676000,1.3416,-1.1298,0.0536,1.755
8.681000,1.3435,-1.1019,0.0690,1.739
8.685000,1.3372,-1.0738,0.0861,1.717
8.688000,1.3272,-1.0438,0.1051,1.692
8.692000,1.3152,-1.0130,0.1217,1.665
8.696000,1.3030,-0.9854,0.1359,1.639
8.700000,1.2888,-0.9578,0.1513,1.613
8.704000,1.2715,-0.9326,0.1711,1.586
8.708000,1.2524,-0.9077,0.1931,1.559
8.713000,1.2334,-0.8825,0.2165,1.532
8.717000,1.2160,-0.8586,0.2402,1.508
8.721000,1.1979,-0.8366,0.2656,1.485
8.724000,1.1813,-0.8154,0.2881,1.464
8.729000,1.1633,-0.7963,0.3074,1.443
8.732000,1.1442,-0.7770,0.3216,1.420
8.736000,1.1271,-0.7577,0.3340,1.399
8.741000,1.1117,-0.7399,0.3431,1.379
8.746000,1.0966,-0.7213,0.3494,1.358
8.758000,1.0821,-0.7042,0.3516,1.338
8.759000,1.0658,-0.6886,0.3462,1.315
8.759000,1.0494,-0.6741,0.3355,1.292
8.806000,1.0299,-0.6592,0.3213,1.264
8.807000,1.0079,-0.6443,0.2981,1.233
8.807000,0.9871,-0.6307,0.2676,1.202
8.807000,0.9646,-0.6170,0.2336,1.169
8.808000,0.9407,-0.6055,0.1984,1.136
8.808000,0.9177,-0.5977,0.1650,1.108
8.808000,0.8967,-0.5904,0.1337,1.082
8.808000,0.8750,-0.5840,0.1049,1.057
8.808000,0.8564,-0.5779,0.0775,1.036
8.809000,0.8391,-0.5725,0.0514,1.017
8.809000,0.8261,-0.5662,0.0299,1.002
8.809000,0.8168,-0.5601,0.0074,0.990
8.809000,0.8093,-0.5547,-0.0168,0.981
8.818000,0.8012,-0.5471,-0.0368,0.971
8.819000,0.7939,-0.5400,-0.0525,0.962
8.821000,0.7904,-0.5317,-0.0642,0.955
8.825000,0.7875,-0.5237,-0.0747,0.949
8.829000,0.7826,-0.5163,-0.0828,0.941
8.834000,0.7770,-0.5088,-0.0894,0.933
8.839000,0.7719,-0.5036,-0.0925,0.926
8.841000,0.7677,-0.4985,-0.0950,0.920
8.846000,0.7650,-0.4931,-0.0957,0.915
8.851000,0.7663,-0.4846,-0.0962,0.912
8.852000,0.7694,-0.4743,-0.0967,0.909
8.856000,0.7736,-0.4626,-0.0969,0.907
8.860000,0.7814,-0.4499,-0.0991,0.907
8.884000,0.7887,-0.4369,-0.1040,0.908
8.885000,0.7961,-0.4262,-0.1079,0.909
8.885000,0.8034,-0.4144,-0.1087,0.910
8.885000,0.8119,-0.4022,-0.1096,0.913
8.885000,0.8188,-0.3922,-0.1109,0.915
8.886000,0.8232,-0.3846,-0.1111,0.915
8.888000,0.8300,-0.3766,-0.1121,0.918
8.892000,0.8354,-0.3702,-0.1143,0.921
8.898000,0.8400,-0.3629,-0.1187,0.923
8.901000,0.8439,-0.3570,-0.1236,0.925
8.904000,0.8505,-0.3504,-0.1287,0.929
8.908000,0.8608,-0.3456,-0.1328,0.937
8.914000,0.8718,-0.3387,-0.1341,0.945
8.916000,0.8835,-0.3324,-0.1348,0.954
8.921000,0.8943,-0.3260,-0.1341,0.961
8.924000,0.9040,-0.3179,-0.1353,0.968
8.928000,0.9123,-0.3111,-0.1382,0.974
8.932000,0.9189,-0.3057,-0.1421,0.979
8.936000,0.9233,-0.3021,-0.1455,0.982
8.940000,0.9233,-0.3004,-0.1492,0.982
8.944000,0.9226,-0.3011,-0.1524,0.982
8.949000,0.9204,-0.3030,-0.1551,0.981
8.953000,0.9189,-0.3057,-0.1551,0.981
8.956000,0.9172,-0.3111,-0.1551,0.981
8.960000,0.9170,-0.3160,-0.1570,0.983
9.006000,0.9180,-0.3228,-0.1590,0.986
9.007000,0.9187,-0.3321,-0.1592,0.990
9.007000,0.9189,-0.3441,-0.1587,0.994
9.007000,0.9209,-0.3573,-0.1605,1.001
9.008000,0.9243,-0.3712,-0.1609,1.009
9.008000,0.9280,-0.3886,-0.1617,1.019
9.008000,0.9336,-0.4061,-0.1607,1.031
9.008000,0.9392,-0.4240,-0.1590,1.043
9.009000,0.9451,-0.4413,-0.1585,1.055
9.009000,0.9534,-0.4599,-0.1580,1.070
9.009000,0.9632,-0.4789,-0.1578,1.087
9.010000,0.9746,-0.4958,-0.1570,1.105
9.018000,0.9859,-0.5102,-0.1575,1.121
9.019000,0.9949,-0.5207,-0.1583,1.134
9.021000,1.0032,-0.5295,-0.1617,1.146
9.025000,1.0093,-0.5324,-0.1648,1.153
9.029000,1.0140,-0.5317,-0.1695,1.157
9.033000,1.0191,-0.5254,-0.1727,1.159
9.037000,1.0247,-0.5151,-0.1732,1.160
9.042000,1.0321,-0.4973,-0.1695,1.158
9.046000,1.0379,-0.4714,-0.1646,1.152
9.050000,1.0435,-0.4416,-0.1548,1.144
9.053000,1.0506,-0.4118,-0.1441,1.138
9.056000,1.0611,-0.3824,-0.1333,1.136
9.060000,1.0795,-0.3565,-0.1289,1.144
9.066000,1.1073,-0.3397,-0.1333,1.166
9.068000,1.1418,-0.3368,-0.1414,1.199
9.072000,1.1747,-0.3485,-0.1482,1.234
9.076000,1.2058,-0.3724,-0.1441,1.270
9.114000,1.2312,-0.4076,-0.1275,1.303
9.115000,1.2495,-0.4572,-0.1028,1.334
9.115000,1.2590,-0.5195,-0.0713,1.364
9.116000,1.2615,-0.5911,-0.0373,1.394
9.116000,1.2593,-0.6683,-0.0041,1.426
9.117000,1.2532,-0.7472,0.0274,1.459
9.117000,1.2431,-0.8256,0.0519,1.493
9.118000,1.2268,-0.8982,0.0702,1.522
9.118000,1.2043,-0.9637,0.0865,1.545
9.118000,1.1738,-1.0159,0.1056,1.556
9.120000,1.1488,-1.0570,0.1371,1.567
9.125000,1.1300,-1.0904,0.1554,1.578
9.130000,1.1181,-1.1154,0.1608,1.587
9.132000,1.1168,-1.1322,0.1564,1.598
9.136000,1.1254,-1.1435,0.1481,1.611
9.141000,1.1383,-1.1510,0.1442,1.625
9.145000,1.1523,-1.1552,0.1466,1.638
9.148000,1.1698,-1.1586,0.1635,1.655
9.152000,1.1860,-1.1613,0.1821,1.670
9.156000,1.2011,-1.1623,0.1987,1.683
9.162000,1.2165,-1.1606,0.2165,1.695
9.174000,1.2302,-1.1593,0.2358,1.707
9.175000,1.2444,-1.1571,0.2558,1.718
9.175000,1.2580,-1.1554,0.2798,1.731
9.178000,1.2705,-1.1523,0.3062,1.742
9.223000,1.2820,-1.1454,0.3286,1.750
9.224000,1.2959,-1.1344,0.3470,1.757
9.224000,1.3118,-1.1203,0.3638,1.763
9.225000,1.3277,-1.1066,0.3768,1.769
9.225000,1.3392,-1.0907,0.3866,1.770
9.225000,1.3477,-1.0748,0.3936,1.768
9.225000,1.3543,-1.0594,0.4046,1.766
9.225000,1.3575,-1.0440,0.4166,1.762
9.226000,1.3575,-1.0299,0.4252,1.756
9.226000,1.3538,-1.0189,0.4327,1.749
9.227000,1.3470,-1.0110,0.4398,1.741
9.228000,1.3370,-1.0052,0.4479,1.732
9.228000,1.3252,-1.0008,0.4567,1.722
9.234000,1.3133,-0.9954,0.4657,1.712
9.238000,1.3001,-0.9925,0.4721,1.702
9.242000,1.2839,-0.9859,0.4747,1.687
9.246000,1.2659,-0.9783,0.4762,1.669
9.249000,1.2490,-0.9702,0.4686,1.650
9.253000,1.2312,-0.9637,0.4564,1.629
9.257000,1.2114,-0.9568,0.4383,1.605
9.261000,1.1931,-0.9509,0.4120,1.580
9.265000,1.1786,-0.9431,0.3792,1.556
9.269000,1.1647,-0.9346,0.3436,1.532
9.272000,1.1510,-0.9238,0.3091,1.508
9.276000,1.1398,-0.9114,0.2830,1.487
9.283000,1.1295,-0.8967,0.2602,1.465
9.286000,1.1168,-0.8806,0.2365,1.442
9.328000,1.1029,-0.8635,0.2082,1.416
9.329000,1.0887,-0.8466,0.1777,1.391
9.329000,1.0755,-0.8293,0.1435,1.366
9.329000,1.0633,-0.8129,0.1083,1.343
9.329000,1.0504,-0.8000,0.0787,1.323
9.329000,1.0384,-0.7895,0.0560,1.306
9.330000,1.0274,-0.7821,0.0382,1.292
9.330000,1.0154,-0.7782,0.0272,1.280
9.330000,1.0023,-0.7765,0.0206,1.268
9.330000,0.9871,-0.7760,0.0172,1.256
9.330000,0.9702,-0.7777,0.0184,1.244
9.332000,0.9507,-0.7785,0.0220,1.229
9.336000,0.9309,-0.7785,0.0267,1.214
9.340000,0.9116,-0.7775,0.0316,1.199
9.344000,0.8926,-0.7794,0.0365,1.186
9.349000,0.8733,-0.7816,0.0404,1.173
9.352000,0.8547,-0.7843,0.0453,1.161
9.356000,0.8339,-0.7907,0.0519,1.150
9.360000,0.8122,-0.7953,0.0628,1.138
9.364000,0.7890,-0.7983,0.0755,1.125
9.368000,0.7658,-0.8007,0.0880,1.111
9.372000,0.7418,-0.8031,0.0985,1.098
