0, 82, 2, 72.13300090921044, 1559770905933, 0.07436391846310354
1, 84, 3, 102.2599823148051, 1559770907120, 0.8451238207835132
2, 84, 2, 9.846097598188166, 1559770908113, 0.4923048799094083
3, 87, 2, 4.644682013466658, 1559770909117, 4.644682013466658
4, 87, 2, 1.3044308855309314, 1559770910119, 1.3044308855309314
5, 87, 2, 2.5136714033317826, 1559770911128, 2.5136714033317826
6, 87, 2, 3.1137940151440557, 1559770912113, 3.1137940151440557
7, 87, 1, 3.339199682797717, 1559770913111, 3.339199682797717
8, 87, 1, 0.9622305270791714, 1559770914112, 0.9622305270791714
9, 88, 1, 2.0844992281917696, 1559770915110, 2.0844992281917696
10, 88, 1, 2.5262747704160122, 1559770916097, 2.5262747704160122
11, 89, 1, 2.624325027846224, 1559770917091, 2.624325027846224
12, 89, 1, 2.910670016413904, 1559770918050, 2.910670016413904
13, 88, 1, 1.9100246710756492, 1559770919045, 1.9100246710756492
14, 87, 1, 8.015255199282842, 1559770920036, 8.015255199282842
15, 93, 0, 7.547924703306357, 1559770921034, 7.547924703306357
16, 95, 0, 8.210070079201824, 1559770922012, 2.7366900264006078
17, 95, 0, 0.9896448259526573, 1559770923023, 0.9896448259526573
18, 96, 0, 2.919172658145746, 1559770924021, 2.919172658145746
19, 96, 0, 1.8830379371544794, 1559770925021, 1.8830379371544794
20, 96, 0, 1.1630268635738819, 1559770926012, 1.1630268635738819
21, 97, 0, 1.785732389064463, 1559770927006, 1.785732389064463
22, 98, 0, 4.961588730679061, 1559770927996, 4.961588730679061
23, 98, 1, 5.633218940377613, 1559770929005, 1.8777396467925378
24, 99, 1, 3.375894995924339, 1559770929995, 3.375894995924339
25, 98, 1, 1.57234572231978, 1559770930990, 1.57234572231978
26, 97, 0, 2.680794009427207, 1559770931994, 2.680794009427207
27, 97, 0, 1.8862456950653734, 1559770932983, 1.8862456950653734
28, 97, 0, 2.5801360542201395, 1559770933977, 2.5801360542201395
29, 97, 0, 0.7744711998570788, 1559770934977, 0.7744711998570788
30, 97, 0, 3.044647878818049, 1559770935971, 3.044647878818049
31, 97, 0, 9.781109294411102, 1559770936863, 1.9562218588822204
32, 97, 0, 12.203355659397232, 1559770937861, 2.4406711318794465
33, 98, 1, 1.600896745537444, 1559770938957, 1.600896745537444
34, 99, 1, 0.9780369334347465, 1559770939957, 0.9780369334347465
35, 98, 1, 1.353879221532968, 1559770940947, 1.353879221532968
36, 97, 1, 1.0610413247136994, 1559770941941, 1.0610413247136994
37, 97, 1, 0.6992981197948295, 1559770942933, 0.6992981197948295
38, 97, 1, 1.501640753981479, 1559770943932, 1.501640753981479
39, 97, 1, 2.478150575755356, 1559770944931, 2.478150575755356
40, 96, 2, 1.4300155884462522, 1559770945919, 1.4300155884462522
41, 97, 2, 1.1031943461436111, 1559770946919, 1.1031943461436111
42, 98, 2, 2.5288125008849285, 1559770947910, 2.5288125008849285
43, 99, 2, 2.3815888580191555, 1559770948910, 2.3815888580191555
44, 98, 2, 3.7605335062651277, 1559770949909, 3.7605335062651277
45, 98, 2, 2.4453941745982157, 1559770950897, 2.4453941745982157
46, 98, 1, 1.1073705292186444, 1559770951893, 1.1073705292186444
47, 96, 1, 9.620634776434821, 1559770952897, 3.206878258811607
48, 96, 1, 2.967610794687555, 1559770953882, 2.967610794687555
49, 94, 1, 2.7503274271236013, 1559770954891, 2.7503274271236013
50, 94, 1, 4.167523505435602, 1559770955878, 4.167523505435602
51, 96, 1, 0.9855330505160187, 1559770956975, 0.9855330505160187
52, 96, 1, 4.492894961315075, 1559770957972, 1.4976316537716918
53, 96, 1, 6.620289535454974, 1559770958942, 2.2067631784849913
54, 97, 1, 2.119589134763276, 1559770959976, 2.119589134763276
55, 96, 0, 44.97668550703845, 1559770960855, 1.8740285627932687
