0, 75, 0, 143.47109910675945, 1558994767414, 0.13162486156583436
1, 74, 0, 25.84690291793677, 1558994768397, 0.2559099298805621
2, 78, 0, 2.967552256454569, 1558994769457, 0.14837761282272846
3, 78, 0, 0.8681243418822056, 1558994770455, 0.8681243418822056
4, 79, 0, 4.212416250412539, 1558994771471, 4.212416250412539
5, 79, 0, 2.013798459433152, 1558994772448, 2.013798459433152
6, 79, 0, 3.4953037306567127, 1558994773452, 3.4953037306567127
7, 80, 0, 3.0407321776654475, 1558994774445, 3.0407321776654475
8, 81, 0, 0.6464948628527384, 1558994775434, 0.6464948628527384
9, 83, 0, 2.809459348483157, 1558994776430, 2.809459348483157
10, 83, 0, 1.4182333076883986, 1558994777421, 1.4182333076883986
11, 85, 0, 1.5196316044905684, 1558994778376, 1.5196316044905684
12, 85, 0, 2.080129131532687, 1558994779369, 2.080129131532687
13, 85, 0, 2.011524497210255, 1558994780367, 2.011524497210255
14, 85, 0, 2.548826507285994, 1558994781465, 2.548826507285994
15, 84, 1, 3.355590959032583, 1558994782461, 3.355590959032583
16, 105, 1, 8.302518945164014, 1558994783463, 2.7675063150546713
17, 105, 1, 1.1986888412514933, 1558994784461, 1.1986888412514933
18, 106, 1, 1.7618454531501029, 1558994785464, 1.7618454531501029
19, 106, 1, 0.28309525845367967, 1558994786465, 0.28309525845367967
20, 106, 1, 0.4305959498885838, 1558994787467, 0.4305959498885838
21, 106, 1, 1.398723284773915, 1558994788465, 0.6993616423869575
22, 104, 0, 3.6194569872659517, 1558994789470, 3.6194569872659517
23, 103, 0, 2.2818090244918845, 1558994790466, 2.2818090244918845
24, 102, 1, 3.0200466201502354, 1558994791468, 3.0200466201502354
25, 100, 1, 1.7683835612526282, 1558994792470, 1.7683835612526282
26, 99, 1, 1.199120800880977, 1558994793470, 1.199120800880977
27, 99, 2, 0.677993146635976, 1558994794472, 0.677993146635976
28, 99, 2, 4.225119997132663, 1558994795473, 4.225119997132663
29, 98, 1, 21.708782207745774, 1558994796371, 5.427195551936443
30, 98, 1, 20.693088189770325, 1558994797366, 0.25547022456506574
31, 98, 2, 12.35078649500141, 1558994798362, 0.1235078649500141
