SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 21.2801, 1345, -0.02570102, -0.98530161, 0.15347528, 0.83097291, 0.87071151, 3.31822515, -30.95586014, 7.30780458, -106.75241089, 99.36025238, -2.55228925, -75.07368469, -0.52330798, 0.59565890, -0.47584689, -0.38066906, -0.01915358, -0.00065367, 0.00736863, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.2901, 1346, -0.01883673, -0.98585641, 0.14691144, 0.89280331, 0.33153835, 4.04068279, -30.98509216, 7.19087982, -106.92779541, 99.36941528, -2.59268641, -75.07691193, -0.52340931, 0.59554362, -0.47607124, -0.38042957, -0.02649168, -0.00005670, 0.01400360, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3101, 1347, -0.04186904, -0.99087048, 0.14928760, 1.23392761, -2.79200315, 4.41756821, -30.92663002, 7.10318613, -106.84010315, 99.39761353, -2.67506838, -75.12638855, -0.52342427, 0.59517336, -0.47678283, -0.38009733, -0.00492669, 0.00509240, 0.01199405, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3201, 1348, -0.06208161, -0.98892939, 0.14568716, 1.29130602, -3.02821136, 4.84935904, -31.04355431, 7.54165459, -107.30780029, 99.41242218, -2.71799207, -75.16416168, -0.52339172, 0.59493077, -0.47721595, -0.37997836, 0.01458285, 0.00323448, 0.01580927, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3301, 1349, -0.07277875, -0.98444152, 0.15501435, 1.13645351, -3.49580240, 4.68244982, -31.04355431, 7.54165459, -107.30780029, 99.42459869, -2.76691628, -75.20642090, -0.52338177, 0.59463578, -0.47768962, -0.37985861, 0.02448385, -0.00119601, 0.00667532, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3401, 1350, -0.07182889, -0.98938107, 0.16098802, 1.31670916, -2.31753898, 4.27008772, -31.33586693, 7.13241720, -106.84010315, 99.43930817, -2.80526090, -75.23625183, -0.52335811, 0.59444159, -0.47806069, -0.37972814, 0.02272867, 0.00381220, 0.00093628, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3501, 1351, -0.07479211, -0.98888016, 0.15912457, 1.10687387, -1.21446180, 3.94852972, -31.39432907, 6.60625553, -106.98625946, 99.45137787, -2.84220195, -75.25465393, -0.52338064, 0.59428799, -0.47835746, -0.37956396, 0.02504886, 0.00338130, 0.00300150, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3601, 1352, -0.07310748, -0.98482180, 0.16041432, 1.01587200, -1.07268190, 3.81285858, -31.54048538, 6.86933661, -106.86933899, 99.46246338, -2.87806129, -75.27145386, -0.52340919, 0.59414023, -0.47863778, -0.37940228, 0.02272451, -0.00061607, 0.00190954, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3701, 1353, -0.07006835, -0.98370790, 0.16337255, 1.15733683, -1.03368700, 3.68930483, -31.62817764, 6.69394922, -106.89856720, 99.47495270, -2.91275287, -75.28768158, -0.52342790, 0.59400541, -0.47891459, -0.37923837, 0.01907018, -0.00166839, -0.00082694, 100.31100464, 84.75119781, 33.45000076, 0.00000000
1, 21.3801, 1354, -0.06826774, -0.98278606, 0.15636867, 0.92528588, -1.02865589, 3.39443469, -31.83279800, 6.57702398, -106.86933899, 99.48001862, -2.95271111, -75.30263519, -0.52351004, 0.59382302, -0.47918308, -0.37907135, 0.01667224, -0.00252127, 0.00633685, 100.31100464, 84.75119781, 33.45000076, 0.00000000
